2607,Nivo Serpinho,73,72,69,75,72
2608,Pierrino Faria,75,77,62,65,76
2609,Victorino Magela,75,71,73,72,73
2610,Evandro Rochedo,12,9,9,15,11
2611,Gustavo Lobateiro,12,8,8,9,15
2612,Jorge Carvallinho,15,9,9,10,15
2613,Ailton Valpaços,9,8,9,13,10
2614,Fabiano Sonta,8,7,12,11,9
2615,Osvaldo Lodeiro,10,11,10,8,9
2616,Vinicius Cardenha,12,16,10,13,8
2617,Juli Piresinho,7,10,9,7,8
2618,Freder Cabral,76,73,69,77,66
2619,Jaim Abra,73,77,68,71,74
2620,Pierre Lees-Melou,9,14,12,6,10
2621,Milot Rashica,14,7,7,14,6
2622,Tendai Ndoro,14,12,10,10,7
2623,Borja Mayoral,15,12,8,9,7
2624,Edmilson Junior,10,14,8,16,11
2625,Alfonso Pedraza,7,12,14,6,12
2626,Simon Deli,12,11,8,8,10
2627,Oleksandr Zinchenko,11,15,13,11,11
2628,Eber Bessa,6,9,13,14,9
2629,Frédéric Guilbert,13,8,16,14,7
2630,Cyle Larin,12,12,8,9,7
2631,Fabián Sambueza,13,13,16,16,12
2632,Marcos Díaz,78,70,64,68,76
2633,Jorge Moreira,16,8,15,9,6
2634,Camilo Mayada,10,12,9,15,14
2635,Andrés Ibargüen,14,9,14,8,9
2636,Sinan Gümüs,7,11,6,15,15
2637,Alex Berenguer,6,14,8,16,13
2638,Keagan Dolly,13,15,12,12,12
2639,Motaz Hawsawi,8,12,8,14,12
2640,Jorge Benítez,7,15,15,16,7
2641,Marín,8,9,14,14,8
2642,Kenneth Saief,8,11,15,8,12
2643,James Sánchez,16,6,12,12,6
2644,David Soria,78,76,58,67,71
2645,Valentin Rongier,7,11,12,8,11
2646,Timo Baumgartl,16,13,14,15,11
2647,Kuca,14,14,7,11,8
2648,Mohamed Larbi,9,10,14,7,14
2649,Juan Martín Lucero,14,15,10,8,6
2650,Nelson Acevedo,6,6,16,9,15
2651,Ali Adnan,8,12,16,13,10
2652,Enes Ünal,13,8,8,14,13
2653,Sibusiso Vilakazi,13,6,15,7,12
2654,Diego Churín,8,15,15,11,9
2655,Masato Morishige,14,8,16,9,15
2656,Bernard Mensah,10,15,12,13,11
2657,Andrés Cubas,13,9,11,12,7
2658,Ondrej Duda,16,15,14,12,10
2659,Manuel Locatelli,10,11,11,12,15
2660,Hélder Costa,14,7,11,6,12
2661,Enzo Crivelli,15,6,13,12,9
2662,Boschilia,11,7,8,12,10
2663,Lee Jae Sung,6,14,15,7,8
2664,Hernán Hechalar,14,14,16,11,14
2665,Steve Birnbaum,6,9,13,15,15
2666,Luca Mazzitelli,8,12,8,7,10
2667,Andrés Felipe Roa,9,16,14,6,10
2668,Germán Conti,16,14,12,8,13
2669,Pau López,74,70,68,75,71
2670,Anderson Esiti,14,10,9,10,13
2671,Federico Melchiorri,10,9,14,9,7
2672,Zaldúa,11,7,14,15,11
2673,Iliass Bel Hassani,8,13,12,11,9
2674,Cotán,13,9,14,10,7
2675,Bruno Varela,73,74,65,68,78
2676,Mahmoud Abdel Moneim,15,7,16,9,7
2677,Ebenezer Ofori,11,11,13,7,8
2678,Stipe Perica,9,10,15,15,14
2679,Firmin Ndombe Mubele,8,15,12,6,10
2680,Mbwana Ally Samatta,7,12,9,14,9
2681,Junya Tanaka,9,7,8,11,12
2682,Miha Mevlja,14,9,12,12,13
2683,Anderson Plata,14,7,13,15,15
2684,Lukas Spalvis,9,9,11,13,9
2685,Allan Saint-Maximin,7,10,12,9,7
2686,Marcel Tisserand,13,13,8,15,14
2687,Idris,6,15,11,9,15
2688,Antonio Di Gaudio,6,7,5,9,6
2689,Gaetano Letizia,15,15,9,8,9
2690,Federico Carrizo,9,8,7,6,7
2691,Jorge Broun,76,70,69,65,78
2692,Damián Musto,14,11,9,14,9
2693,Marlon Santos,13,8,16,15,12
2694,Andrea Petagna,5,3,3,3,3
2695,Kenedy,15,11,11,15,12
2696,Jason,11,9,11,9,14
2697,Roni,12,8,15,16,9
2698,Lucas Janson,9,12,8,12,15
2699,Fernando Manríquez,13,9,11,7,13
2700,Enzo Kalinski,15,7,14,6,8
2701,Carlos Carbonero,10,12,11,7,16
2702,Brahian Alemán,6,9,14,8,7
2703,Germán Voboril,8,9,13,11,12
2704,Juan Caicedo,10,13,14,9,16
2705,Victor Ayala,9,8,9,13,9
2706,Jefferson Duque,13,7,12,13,13
2707,Farid Díaz,9,12,6,12,15
2708,Freddy Hinestroza,16,6,9,10,9
2709,Wilmar Barrios,15,13,13,14,16
2710,Jefferson Cuero,7,9,12,15,10
2711,Angelo Rodríguez,9,15,12,10,6
2712,David Silva,7,15,8,6,12
2713,Ricardo Jérez,73,73,67,77,73
2714,Guillermo Celis,7,13,11,9,7
2715,Esteban Pavez,14,10,10,8,8
2716,Leandro Castellanos,69,72,59,77,73
2717,José Cuadrado,72,74,67,69,76
2718,Alexey Miranchuk,12,8,9,8,15
2719,Nicolás Vikonis,70,73,68,76,74
2720,Carlos Lizarazo,8,12,13,11,7
2721,Adama,12,13,11,9,7
2722,Mykyta Shevchenko,69,74,68,72,74
2723,Fábio Cardoso,15,7,12,14,8
2724,Erick Pulgar,15,12,11,12,11
2725,Felipe Mora,11,12,11,11,9
2726,Saulo Decarli,9,16,9,6,14
2727,Frank Acheampong,16,14,10,9,13
2728,Cifuentes,6,8,13,10,9
2729,Jimmy Cabot,14,14,8,12,14
2730,Josué,13,16,11,11,16
2731,William Dutoit,70,75,67,73,76
2732,Walker Zimmerman,10,13,8,14,9
2733,Romain Philippoteaux,11,9,12,10,13
2734,Mauro Matos,14,8,16,13,14
2735,Clinton Njie,9,13,9,10,11
2736,Ricardo Esgaio,8,9,6,16,14
2737,Luciano,13,15,15,13,9
2738,Alexandru Chipciu,14,12,10,16,11
2739,Koo Ja Ryong,10,15,12,16,7
2740,Kwon Chang Hoon,8,7,9,16,8
2741,Moussa Dembélé,10,7,11,13,8
2742,Riza Durmisi,11,10,6,6,11
2743,Mpho Makola,12,11,15,11,11
2744,Frederico Venâncio,8,13,11,10,15
2745,Georgi Milanov,14,15,9,12,11
2746,Rubén García,14,9,13,14,10
2747,Mohammed Khalil Al Owais,72,74,54,72,74
2748,Vincent Laurini,14,9,12,11,12
2749,Marc-Oliver Kempf,7,14,11,14,11
2750,Louis Schaub,11,15,14,7,14
2751,Ilya Kutepov,16,12,12,8,11
2752,Darwin Machís,13,8,10,8,10
2753,Renato Santos,12,10,15,10,8
2754,André Ramalho,13,7,14,12,15
2755,Chisamba Lungu,15,9,7,16,10
2756,Bilal Basaçikoglu,9,8,11,9,13
2757,Victor Andrade,13,11,8,8,14
2758,Jordan Adéoti,14,9,12,7,6
2759,Stefan Mitrovic,15,9,8,8,16
2760,Gaëtan Laborde,14,14,9,15,9
2761,Mathieu Michel,72,74,67,71,75
2762,Maxime Poundjé,14,7,8,11,12
2763,Nawaf Al Abed,15,11,10,10,9
2764,Ryan Gauld,13,6,13,14,15
2765,Mohammed Al Sahlawi,14,12,6,9,7
2766,Sam Byram,16,10,15,9,13
2767,Eric Bicfalvi,15,11,13,12,11
2768,Dragos Grigore,9,10,15,8,13
2769,Raheem Lawal,10,13,7,8,8
2770,Thomas Foket,13,14,11,6,10
2771,Andreas Pereira,10,15,7,14,7
2772,Clinton Mata,10,10,7,10,10
2773,Olivier Boumal,16,14,7,10,11
2774,Dimitrios Pelkas,10,11,11,15,16
2775,Ivan Santini,11,10,11,9,15
2776,Alfonso González,10,11,16,15,9
2777,Josef Alexander Martínez,12,12,14,14,8
2778,Dom Dwyer,9,11,13,12,11
2779,Cristiano,8,13,11,8,8
2780,Simon Tibbling,9,13,12,15,14
2781,Viktor Claesson,10,12,9,7,7
2782,Jordan Lukaku,15,8,14,7,9
2783,Simon Falette,10,10,13,13,9
2784,Héctor Canteros,13,7,13,9,10
2785,Luciano Aued,7,8,15,6,7
2786,Kalifa Coulibaly,13,10,9,11,12
2787,Silviu Lung Jr.,72,73,68,69,74
2788,Luciano Abecasis,6,9,12,11,15
2789,Solomon Kverkvelia,15,15,12,13,7
2790,Jan Kopic,11,11,13,14,6
2791,Matteo Bianchetti,5,7,5,10,10
2792,Alex Pritchard,10,13,14,13,8
2793,Ewerton,13,7,7,9,14
2794,Karim Rekik,14,9,14,9,9
2795,Portu,15,14,15,10,13
2796,Charlie Taylor,13,13,14,6,8
2797,Pawel Olkowski,15,13,10,15,10
2798,Ghayas Zahid,8,10,8,10,14
2799,Ole Kristian Selnæs,12,12,8,13,10
2800,Raúl Ruidíaz,11,12,9,9,12
2801,Santiago García,9,12,11,12,9
2802,Florin Gardos,15,10,16,9,11
2803,Michael de Leeuw,8,6,12,15,14
2804,Jakub Brabec,16,10,6,12,7
2805,Marvin Bakalorz,12,15,7,15,15
2806,Koffi Djidji,8,15,7,7,9
2807,Gabriel Hauche,11,11,11,11,11
2808,Alban Meha,9,10,15,13,14
2809,Aron Jóhannsson,13,15,10,15,7
2810,Ahmed El-Shenawy,75,74,71,72,75
2811,Juan Ignacio Gomez,6,8,6,14,14
2812,Hlompho Kekana,11,7,11,9,7
2813,Balliu,9,12,9,9,13
2814,Pawel Wszolek,10,14,10,12,10
2815,Chris Löwe,8,14,8,12,12
2816,Adnane Tighadouini,12,11,11,6,8
2817,Harry Maguire,14,14,9,16,9
2818,Oscar Hiljemark,16,6,15,8,12
2819,Leonardo Spinazzola,15,11,12,13,14
2820,Gianluca Caprari,6,9,14,8,11
2821,Alexander Schwolow,68,74,70,71,76
2822,Danilo Avelar,4,4,4,4,4
2823,Alex Martínez,14,16,16,9,12
2824,Diego Arias,12,13,9,16,7
2825,Abdoulay Diaby,7,12,8,14,9
2826,Aziz Behich,14,14,11,11,15
2827,Nacho Cases,7,8,8,9,8
2828,Ola John,12,14,12,13,16
2829,Felix Klaus,6,7,13,6,8
2830,Jaimen Ayoví,7,11,15,9,13
2831,Remo Freuler,14,12,9,8,13
2832,Anthony Limbombe,12,13,6,13,8
2833,Yacouba Sylla,16,7,11,8,10
2834,Álvaro,9,7,7,16,14
2835,Federico Santander,10,10,13,7,12
2836,Fegor Ogude,9,10,15,14,11
2837,Camillo Ciano,9,9,9,12,7
2838,Afriyie Acquah,6,11,10,5,7
2839,Dominik Kaiser,7,14,10,11,10
2840,Oliver Sorg,8,11,7,10,13
2841,Jerry Mbakogu,13,13,12,16,11
2842,Emmanuel Gigliotti,13,11,14,9,6
2843,Carl Jenkinson,11,12,15,15,12
2844,Pedro Mendes,10,10,13,6,10
2845,James Forrest,9,12,8,10,9
2846,Nico Schulz,7,13,15,9,14
2847,Guilherme,6,15,14,12,15
2848,Lukas Hinterseer,6,15,13,7,6
2849,Ben Rienstra,12,16,13,11,16
2850,Ben Gibson,16,12,16,8,11
2851,Marco Bizot,67,79,56,67,77
2852,Aras Özbiliz,7,10,14,12,11
2853,Arbilla,13,14,15,8,9
2854,Marco Matias,12,7,9,13,14
2855,Tino-Sven Sušic,15,15,15,16,9
2856,Anders Christiansen,6,16,8,6,9
2857,Bartosz Bereszynski,7,9,16,8,15
2858,Sylvester Igboun,15,16,14,15,15
2859,Almog Cohen,13,6,6,13,7
2860,Fernando Canesín,11,16,13,10,11
2861,Montañés,12,12,10,15,13
2862,Claiton,12,8,15,12,13
2863,Joselu,14,10,8,14,9
2864,Santos,16,15,14,10,7
2865,Ilja Nestorovski,11,14,10,15,16
2866,João Pedro,11,14,7,16,12
2867,Yun Young Sun,16,7,10,6,13
2868,Raúl Lizoain,74,73,59,76,72
2869,Georgios Tzavellas,14,12,6,14,9
2870,Ibragim Tsallagov,7,7,14,7,11
2871,Kévin Malcuit,9,12,12,13,11
2872,Grant Hanley,12,9,11,9,8
2873,Jonathan Williams,10,8,11,16,9
2874,Zakaria Labyad,15,10,14,10,11
2875,Martin Linnes,11,13,6,10,16
2876,Tano Bonnin,6,7,14,13,14
2877,Sebastián Dubarbier,16,9,9,11,8
2878,Guerrero,16,11,11,6,12
2879,Leandro Bacuna,16,15,14,8,15
2880,François Moubandje,11,15,13,14,6
2881,Denis Alibec,6,16,12,6,8
2882,Lorenzo Crisetig,4,4,4,4,4
2883,Idriss Saadi,8,11,8,9,7
2884,Karim Ansarifard,15,8,9,14,12
2885,Héldon,6,7,11,14,14
2886,Željko Brkic,73,77,59,69,73
2887,Borja García,12,9,13,13,16
2888,Daniel Ayala,6,15,15,8,10
2889,Knowledge Musona,15,6,8,7,12
2890,Christoph Moritz,12,14,6,12,16
2891,Lasse Sobiech,9,12,12,6,7
2892,Pelé,12,14,10,12,5
2893,Necip Uysal,16,15,13,13,7
2894,Jack Colback,10,6,6,6,7
2895,Conor Hourihane,6,9,11,16,9
2896,Dario Dumic,12,15,14,13,10
2897,Tom Lees,9,13,14,14,15
2898,Beram Kayal,14,10,11,8,6
2899,Idrissa Sylla,10,8,16,13,13
2900,Jonathan Estrada,9,13,12,10,12
2901,Joel Obi,15,13,12,9,13
2902,Vid Belec,73,73,60,74,74
2903,Adama Traoré,11,11,6,15,12
2904,Christian Santos,14,7,12,10,7
2905,Vincent Le Goff,16,6,7,11,8
2906,Yeni Ngbakoto,14,15,15,7,11
2907,Giorgi Loria,75,69,70,71,76
2908,Juanpe,8,11,11,8,13
2909,Kike,13,7,8,9,13
2910,Mato Jajalo,7,9,6,13,12
2911,Milton Caraglio,8,14,6,10,12
2912,Artjoms Rudnevs,14,10,11,11,15
2913,Johnathan,13,12,13,15,7
2914,Bruno César,13,16,7,16,8
2915,Paulinho,3,3,3,3,3
2916,Kristoffer Nordfeldt,74,73,66,66,78
2917,Niklas Hult,16,7,13,8,15
2918,Néstor Araujo,6,7,13,8,9
2919,Yun Suk Young,8,8,12,16,14
2920,Kim Shin Wook,10,7,7,10,8
2921,Kim Seung Gyu,70,74,71,71,74
2922,Shinzo Koroki,7,16,9,12,10
2923,Osama Hawsawi,8,16,6,9,11
2924,Ivan Obradovic,10,6,6,13,15
2925,Juan Mercier,10,14,12,11,15
2926,Jóhann Berg Gudmundsson,10,7,14,6,8
2927,Felix Kroos,15,10,11,8,13
2928,Kian Hansen,7,16,16,8,13
2929,Matt Besler,14,14,6,10,9
2930,Ortuño,14,11,16,9,15
2931,Mike Frantz,15,15,7,12,8
2932,Daniel Villalva,7,7,8,7,16
2933,Darwin Quintero,7,7,16,9,12
2934,Osvaldo Martínez,11,14,8,7,7
2935,Edgar Benítez,14,7,8,12,16
2936,Nicola Rigoni,6,4,13,10,13
2937,Eyong Enoh,16,7,15,10,15
2938,Javi Castellano,8,11,16,10,12
2939,Vincent Manceau,11,16,10,10,16
2940,Gianluca Sansone,6,4,13,10,13
2941,Ezequiel Luna,12,12,6,6,8
2942,Quique,12,14,10,13,9
2943,Moestafa El Kabir,8,15,8,14,15
2944,Marko Vejinovic,14,7,9,15,16
2945,Alcalá,8,15,8,10,11
2946,Guaita,71,72,73,74,75
2947,Sílvio,14,8,11,13,8
2948,Harrison Afful,8,8,10,13,11
2949,Jaime Romero,9,6,14,8,13
2950,Mads Albæk,10,7,14,6,15
2951,Ashley Westwood,7,10,13,13,8
2952,Maximiliano Caire,6,15,13,7,7
2953,Garath McCleary,9,14,8,15,14
2954,Luca Siligardi,14,15,14,5,8
2955,Alex Bergantiños,9,12,11,10,13
2956,Emmanuel Imorou,16,9,13,12,8
2957,Mehdi Mostefa,6,9,12,10,8
2958,Igor Lewczuk,14,15,15,13,16
2959,Stijn Wuytens,15,13,13,8,15
2960,Wallace Reis,13,10,7,9,8
2961,Ricardo Noir,6,8,10,10,12
2962,George Friend,6,11,15,13,12
2963,Sergey Politsevich,8,14,14,7,6
2964,David Yurchenko,76,65,70,71,75
2965,Rens van Eijden,11,15,7,7,9
2966,Jair Pereira,12,14,15,7,15
2967,Jorge Hernández,8,9,13,9,11
2968,Vladimir Granat,13,12,14,13,6
2969,Luis Fuentes,9,11,7,9,8
2970,Anders Konradsen,14,8,9,7,16
2971,Moussa Maâzou,8,15,11,12,12
2972,Hugo González,73,74,69,73,76
2973,Alexander Büttner,14,8,14,11,10
2974,Claudemir,13,15,11,13,13
2975,Vítor Gomes,15,6,9,15,7
2976,Ezequiel Muñoz,11,11,7,11,12
2977,Alberto,70,77,69,70,72
2978,Raúl Fernández,74,73,62,75,72
2979,Hamdi Harbaoui,12,7,7,7,16
2980,Roman Neustädter,13,6,15,13,14
2981,Levan Mchedlidze,15,11,9,8,12
2982,Kyle Bartley,10,6,14,10,7
2983,Oliver Norwood,7,16,7,16,12
2984,Henri Lansbury,14,11,15,16,13
2985,Ørjan Nyland,74,74,78,68,75
2986,Joshua King,12,12,11,9,7
2987,Vegard Forren,11,14,6,6,13
2988,Thomas Rogne,16,9,14,6,8
2989,Deniz Kadah,7,13,6,11,16
2990,Lora,12,14,6,15,13
2991,Javier Morales,8,12,9,16,15
2992,Felipe,11,11,11,8,14
2993,Stefanos Athanasiadis,12,13,12,9,14
2994,Dan Gosling,15,6,14,15,6
2995,Aurélien Collin,6,15,6,11,11
2996,Jordan Rhodes,11,10,14,8,10
2997,Fábio Pacheco,15,7,8,12,16
2998,Ömer Sismanoglu,9,12,14,7,12
2999,Alan Judge,12,15,6,16,7
3000,Sebastien Dewaest,16,16,12,7,10
3001,Orlando Sá,10,10,14,13,6
3002,Martin Hansen,73,73,67,69,72
3003,Martin Kelly,7,7,8,11,8
3004,Vurnon Anita,14,12,10,12,15
3005,Mandla Masango,8,8,14,12,8
3006,Georg Margreitter,15,13,7,14,9
3007,Natxo Insa,12,13,9,15,15
3008,Barry Bannan,8,6,10,9,12
3009,Fran Mérida,6,11,8,11,10
3010,Nacer Barazite,10,16,15,14,8
3011,Eros Pisano,7,12,15,7,13
3012,Pål André Helland,13,13,13,9,16
3013,Marcello Gazzola,15,5,9,7,12
3014,Jamel Saihi,13,12,15,11,15
3015,Diego Vera,9,7,15,14,16
3016,Mahmut Tekdemir,16,8,15,11,15
3017,Rúben Ribeiro,16,14,8,13,6
3018,David Stockdale,69,74,79,69,75
3019,Konstantin Vassiljev,8,15,6,12,15
3020,Maurício Ramos,15,12,13,15,6
3021,Alexander Gerndt,13,13,8,10,11
3022,Pierre Bengtsson,9,6,15,10,11
3023,Anderson Luís,12,8,11,13,6
3024,Craig Cathcart,9,8,12,6,13
3025,Tommy Elphick,7,12,7,13,16
3026,Luis Robles,72,70,68,69,77
3027,Sam Vokes,9,13,9,14,7
3028,Varela,12,6,13,9,13
3029,Javier García,67,79,75,67,79
3030,Daniel Ciofani,13,11,7,9,15
3031,Nicolas Frey,10,10,7,12,14
3032,Ryan Donk,7,12,11,12,16
3033,Diego Biseswar,12,15,7,7,15
3034,Bueno,11,8,7,16,9
3035,Özer Hurmaci,16,11,15,13,6
3036,Gaëtan Bong,8,13,10,12,14
3037,Kévin Monnet-Paquet,6,10,9,6,16
3038,Tobias Sippel,68,75,72,69,77
3039,Haris Medunjanin,10,15,9,11,9
3040,Lasse Nielsen,12,11,14,6,14
3041,Tore Reginiussen,13,6,8,13,8
3042,Mikael Lustig,13,12,8,7,10
3043,Welliton,6,8,7,14,11
3044,Daniel Larsson,11,10,11,16,8
3045,Juan Ángel Albín,6,13,8,7,15
3046,Juan Camilo Zúñiga,9,7,10,13,9
3047,Dax McCarty,6,15,8,6,11
3048,Ritchie De Laet,12,13,14,14,13
3049,Mateus,10,8,6,6,15
3050,Kevin McDonald,8,7,6,11,8
3051,Krzysztof Maczynski,12,9,11,12,8
3052,Sone Aluko,15,14,7,8,6
3053,Veli Kavlak,15,6,8,7,11
3054,Torrejón,8,6,10,10,16
3055,Federico Dionisi,6,6,8,11,11
3056,Sébastien Bassong,8,10,11,9,6
3057,Alex López,11,9,8,12,8
3058,Crespo,5,13,11,5,11
3059,Onur Kaya,10,10,10,12,8
3060,Ignacio Scocco,6,14,14,12,12
3061,Sereno,13,9,14,8,16
3062,Marco Motta,3,3,4,4,3
3063,David Rodríguez,7,13,11,10,11
3064,Cole Skuse,9,13,9,12,10
3065,Ukra,16,16,6,8,10
3066,Urby Emanuelson,3,3,3,5,5
3067,Mehdi Lacen,12,16,11,7,13
3068,Emmanuel Cascione,8,9,15,8,11
3069,Markus Suttner,7,10,15,13,15
3070,Jonathan Fabbro,6,10,12,11,9
3071,Sami Allagui,13,13,7,9,16
3072,Alberto Rodríguez,10,11,11,16,11
3073,Elkin Soto,16,15,16,10,16
3074,Yannick Cahuzac,15,10,15,16,12
3075,Semih Kaya,9,8,10,16,10
3076,Nicklas Bendtner,8,15,7,7,15
3077,Nicolás Domingo,10,7,14,16,15
3078,Jorge Ortiz,9,9,6,16,9
3079,Claudiu Keserü,8,14,12,10,12
3080,Olivier Veigneau,9,12,8,15,7
3081,Cameron Jerome,16,13,16,16,13
3082,Taye Taiwo,16,14,15,13,10
3083,Michu,11,13,14,5,10
3084,Tim Sparv,15,7,12,9,14
3085,Adam Federici,70,73,78,69,73
3086,Tim Hoogland,16,13,11,12,8
3087,Juninho,6,15,16,10,6
3088,Robert Almer,74,74,67,72,70
3089,Behrang Safari,13,9,9,10,7
3090,John Ruddy,74,73,74,68,73
3091,Sébastien Pocognoli,15,10,8,9,13
3092,Phil Bardsley,9,11,9,8,8
3093,Roland Lamah,9,7,14,16,15
3094,Pablo Barrientos,9,6,14,14,9
3095,Ilya Abaev,73,72,71,70,74
3096,Artur,13,9,15,8,13
3097,Remko Pasveer,75,72,60,75,70
3098,Zapater,8,15,10,6,16
3099,Ben Watson,6,13,14,8,6
3100,Lanzarote,6,7,7,13,7
3101,Raffaele Palladino,15,13,9,14,15
3102,Léo Matos,8,10,16,12,9
3103,Luis Gonzalo Bustamante,16,8,9,10,6
3104,Ken Reichel,6,9,8,8,16
3105,Mark González,14,8,13,11,14
3106,Scott Carson,70,73,79,73,70
3107,Niko Kranjcar,6,8,12,8,11
3108,Benoît Assou-Ekotto,16,7,12,16,14
3109,Christophe Berra,11,10,15,8,6
3110,Samuel Holmén,6,8,16,10,7
3111,Thomas Buffel,15,13,8,8,15
3112,Cristian Sapunaru,12,8,16,13,8
3113,Tomáš Sivok,11,10,14,11,8
3114,Markel Bergara,15,11,11,15,16
3115,Lee Chung Yong,8,6,7,7,7
3116,Manuel Pasqual,12,6,7,5,7
3117,Jorge Molina,13,6,8,14,14
3118,Diego Barreto,71,76,62,73,74
3119,Arnold Mvuemba,12,7,6,8,6
3120,Chad Marshall,11,11,16,7,12
3121,Peter Utaka,14,7,13,11,9
3122,Jérémy Perbet,15,8,8,9,7
3123,Daryl Murphy,14,8,6,15,11
3124,Cristian Molinaro,14,9,10,7,8
3125,Artem Rebrov,74,74,65,69,76
3126,Vladimir Bystrov,16,6,15,13,12
3127,Vitolo,10,16,8,6,15
3128,Momo,14,11,15,11,7
3129,Juli,16,10,13,12,10
3130,Egemen Korkmaz,11,8,7,11,7
3131,Javier Gandolfi,16,12,12,15,13
3132,Germán Denis,5,14,10,13,5
3133,Maximiliano Velázquez,8,12,16,12,11
3134,Rodrigo Braña,8,15,9,8,14
3135,Aitor Sanz,9,14,12,11,16
3136,Verza,16,13,16,10,7
3137,Edú,11,14,10,8,11
3138,Alex Baptiste,10,12,8,13,9
3139,Darío Verón,12,16,13,14,9
3140,Yoshito Okubo,15,10,9,16,15
3141,Yasuhito Endo,14,15,15,9,7
3142,Santiago Silva,7,13,13,11,15
3143,Jason Shackell,8,8,7,9,6
3144,Walter Erviti,11,7,13,8,9
3145,Roberto Vitiello,6,9,6,7,6
3146,Mounir El Hamdaoui,7,7,9,6,5
3147,Yann Jouffre,12,11,6,16,10
3148,Alessandro Rosina,10,13,12,9,9
3149,Michaël Ciani,7,15,9,6,15
3150,Rubinho,76,74,64,70,74
3151,Hakan Arikan,73,79,62,66,76
3152,Laurent Pionnier,75,78,71,70,80
3153,Charles Itandje,75,73,69,70,74
3154,Sascha Riether,16,9,12,12,8
3155,Reto Ziegler,5,4,6,5,4
3156,Tom Starke,76,74,59,71,69
3157,Jean-François Gillet,75,69,70,73,72
3158,Claudio Terzi,12,13,10,11,8
3159,Tomasz Kuszczak,69,75,64,64,78
3160,Craig Gordon,72,70,68,71,76
3161,Rolando Bianchi,6,13,6,12,15
3162,Florent Balmont,14,6,7,11,16
3163,Boaz Myhill,70,74,69,71,78
3164,Stefano Mauri,5,8,6,12,13
3165,Nicolas Seube,16,9,15,6,13
3166,Markus Rosenberg,8,10,16,8,11
3167,Alexander Farnerud,9,10,10,6,12
3168,Rafael van der Vaart,16,12,6,12,14
3169,Kyle Beckerman,11,9,13,15,11
3170,Ashley Cole,6,14,14,7,6
3171,Shunsuke Nakamura,15,8,7,6,6
3172,Rafael Márquez,7,15,9,10,12
3173,Roque Santa Cruz,6,13,8,6,8
3174,David Pizarro,9,8,10,7,7
3175,Custódio,13,6,15,15,10
3176,Braga,8,15,13,15,6
3177,Alexander Manninger,72,72,53,72,74
3178,Benjamin Nivet,14,11,8,7,7
3179,Giampiero Pinzi,6,5,7,15,13
3180,Omar Kharbin,7,12,8,8,8
3181,Oleksandr Karavaiev,13,11,14,10,13
3182,David Neres,13,14,5,10,6
3183,Wesley Lautoa,10,12,6,14,7
3184,Douglas Armeira,11,12,11,7,7
3185,Cengiz Ünder,9,9,7,13,8
3186,Federico Chiesa,9,6,8,7,7
3187,Nicolás Gorosito,10,5,11,12,12
3188,Assis,12,12,6,9,14
3189,Henry Onyekuru,6,12,9,9,11
3190,Rômulo Calsede,14,12,12,12,12
3191,Amath Ndiaye Diedhiou,8,6,14,7,9
3192,Junya Ito,5,13,15,12,7
3193,Chidozie Awaziem,14,12,11,5,13
3194,Timothy Fosu-Mensah,7,11,8,8,11
3195,Mijo Caktaš,13,13,14,5,11
3196,Bernard Berisha,10,6,10,7,14
3197,Ruslan Malinovskyi,15,6,12,6,13
3198,Tammy Abraham,13,12,8,7,13
3199,Adam Ounas,7,8,8,6,12
3200,Michael Santos,6,13,12,10,10
3201,Gojko Cimirot,7,8,9,15,13
3202,João Bruiñeira,74,71,77,63,75
3203,Nilsito Vilela,16,7,9,13,10
3204,Leandro Vivenço,18,14,10,11,17
3205,Adrián Burnabão,7,11,7,13,15
3206,Jessé Ledeiro,10,7,7,7,14
3207,Jairinhazo,10,10,8,13,9
3208,Leordinho Paes,9,11,12,15,7
3209,Alessinito,8,7,7,15,10
3210,Porphirinho,9,8,13,9,9
3211,Marcos Paneira,8,11,9,10,9
3212,Pimentiscinho,7,9,15,13,16
3213,Timo Triano,10,14,11,11,15
3214,Rubem Esteiro,12,8,20,14,15
3215,Otávinho Vila,15,7,10,13,7
3216,Miltisco Paulino,8,12,9,8,12
3217,Denaldo Carneiro,6,10,11,8,20
3218,Ailtio Coelho,7,13,15,13,8
3219,Pombaxinho,10,15,8,15,16
3220,Sanaldo Caiado,17,14,10,13,12
3221,Silvosinho,12,7,10,8,7
3222,Mauro Cildinho,8,12,12,10,9
3223,Jeff Meirson,7,10,13,9,8
3224,Joshuando Sá,9,7,13,10,15
3225,Jonas Damasto,9,10,9,15,12
3226,Walter Silvieiro,9,9,7,13,8
3227,Cristian Lodeira,7,8,15,7,9
3228,Thiago Alminxa,7,16,12,14,7
3229,Santi da Bruma,10,15,12,13,11
3230,Michel Cruceiro,9,10,13,9,9
3231,Mauro Riboas,10,8,7,10,11
3232,Carleto Costinha,14,8,11,14,9
3233,Juliano Mascarinhas,7,12,9,9,16
3234,Clayton Fildeiras,8,10,8,9,12
3235,Estevão Candeira,7,8,10,12,9
3236,Vanderlei Cõembra,8,14,9,16,7
3237,Wellington Sabrão,9,12,12,7,10
3238,Youssef Ait Bennasser,11,6,8,6,15
3239,Stefano Sensi,11,10,8,6,13
3240,Alexander Barboza,7,11,10,11,12
3241,Jacek Góralski,10,11,7,14,5
3242,Jorge,12,8,5,11,12
3243,Mbilla Etame,7,8,13,15,9
